"YEAR","MONTH","DATE","RAINFALL.ON.DAY"
1985,"May",14,6.59519557342105
1985,"May",15,7.64229514042105
1985,"May",16,1.45110466426316
1985,"May",17,2.53694253715789
1985,"May",18,9.21394982821053
1985,"May",19,0.710316881684211
1985,"May",20,2.69592294231579
1985,"May",21,6.09080332521053
1985,"May",22,1.44885755173684
1985,"May",23,2.47873228031579
1985,"May",24,2.90749167878947
1985,"May",25,1.88321507821053
1985,"May",26,2.91208270184211
1985,"May",27,10.2305721071053
1985,"May",28,7.08782774594737
1985,"May",29,8.87099133678947
1985,"May",30,8.35757366015789
1985,"May",31,5.48278783157895
1985,"Jun",1,8.8487469011579
1985,"Jun",2,15.4111221218947
1985,"Jun",3,6.67024606978947
1985,"Jun",4,12.3354465706842
1985,"Jun",5,9.80575187952632
1985,"Jun",6,7.57463773042105
1985,"Jun",7,15.1127779089474
1985,"Jun",8,7.06763043978947
1985,"Jun",9,3.33868699968421
1985,"Jun",10,5.85776486647368
1985,"Jun",11,14.4414616085263
1985,"Jun",12,1.92155502394737
1985,"Jun",13,6.12122807031579
1985,"Jun",14,6.91492025536842
1985,"Jun",15,12.8456516294211
1985,"Jun",16,18.1681168833158
1985,"Jun",17,5.36007177052632
1985,"Jun",18,11.8771052652632
1985,"Jun",19,7.24730690373684
1985,"Jun",20,2.15555023910526
1985,"Jun",21,13.5819964099474
1985,"Jun",22,5.69405382578947
1985,"Jun",23,8.65112377384211
1985,"Jun",24,11.1391050904211
1985,"Jun",25,13.1989843342105
1985,"Jun",26,12.9363504761579
1985,"Jun",27,12.1376343680526
1985,"Jun",28,16.9890282521053
1985,"Jun",29,20.3850836731579
1985,"Jun",30,37.0624994300526
1985,"Jul",1,17.8048746868421
1985,"Jul",2,11.5509273181053
1985,"Jul",3,5.40837092747368
1985,"Jul",4,9.92397549721053
1985,"Jul",5,9.75973684189474
1985,"Jul",6,20.2024185461579
1985,"Jul",7,18.9681328317368
1985,"Jul",8,10.0863283206316
1985,"Jul",9,14.6329604603158
1985,"Jul",10,23.2366697326316
1985,"Jul",11,8.58321108673684
1985,"Jul",12,9.71560150368421
1985,"Jul",13,12.3550375941579
1985,"Jul",14,11.0686090229474
1985,"Jul",15,7.14633279
1985,"Jul",16,13.3047243108947
1985,"Jul",17,14.108709273
1985,"Jul",18,9.37588972457895
1985,"Jul",19,9.56290726994737
1985,"Jul",20,10.1342400589474
1985,"Jul",21,19.3789348387895
1985,"Jul",22,16.8229479287368
1985,"Jul",23,17.2215820137895
1985,"Jul",24,22.0103915376316
1985,"Jul",25,39.0263564498947
1985,"Jul",26,10.4324561401579
1985,"Jul",27,18.7507518777895
1985,"Jul",28,14.2389473682632
1985,"Jul",29,21.3503634105263
1985,"Jul",30,19.3595614036842
1985,"Jul",31,1.36175438584211
1985,"Aug",1,4.38838004084211
1985,"Aug",2,11.9325996803684
1985,"Aug",3,10.1484107998947
1985,"Aug",4,13.9714809752105
1985,"Aug",5,10.8756356799474
1985,"Aug",6,9.17807017563158
1985,"Aug",7,10.7212326273684
1985,"Aug",8,7.16742879926316
1985,"Aug",9,3.53360423557895
1985,"Aug",10,1.77563658921053
1985,"Aug",11,1.52864296910526
1985,"Aug",12,2.80727021910526
1985,"Aug",13,8.42993483510526
1985,"Aug",14,6.9147935728421
1985,"Aug",15,6.3332385488421
1985,"Aug",16,4.22150945557895
1985,"Aug",17,4.43985076331579
1985,"Aug",18,7.58194349526316
1985,"Aug",19,25.2211551608421
1985,"Aug",20,14.0818272952105
1985,"Aug",21,8.97834244710526
1985,"Aug",22,14.1738767372632
1985,"Aug",23,16.6118660293158
1985,"Aug",24,20.8896829196316
1985,"Aug",25,18.7514773277368
1985,"Aug",26,26.4581442242105
1985,"Aug",27,27.4390897696316
1985,"Aug",28,19.7144577354211
1985,"Aug",29,5.84036910457895
1985,"Aug",30,3.76368876742105
1985,"Aug",31,7.95032581457895
1985,"Sep",1,6.934587254
1985,"Sep",2,4.59576648389474
1985,"Sep",3,10.1437174507368
1985,"Sep",4,14.0597739378947
1985,"Sep",5,20.8500955757895
1985,"Sep",6,11.1427466104737
1985,"Sep",7,5.04277392194737
1985,"Sep",8,5.68427575352632
1985,"Sep",9,3.78263286426316
1985,"Sep",10,5.67895700810526
1985,"Sep",11,14.6644123129474
1985,"Sep",12,4.89588715378947
1985,"Sep",13,5.10881595063158
1985,"Sep",14,5.78042317278947
1985,"Sep",15,24.4180418996316
1985,"Sep",16,22.4847196361053
1985,"Sep",17,3.89614499405263
1985,"Sep",18,0.528936588421053
1985,"Sep",19,1.25287817310526
1985,"Sep",20,6.52445742673684
1985,"Sep",21,9.67358442594737
1985,"Sep",22,10.0755720876842
1985,"Sep",23,8.25052453278947
1985,"Sep",24,11.6633013467368
1985,"Sep",25,18.5675648899474
1985,"Sep",26,7.02335082910526
1985,"Sep",27,6.15349977563158
1985,"Sep",28,12.1867293231579
1985,"Sep",29,9.46431848847369
1985,"Sep",30,3.26806214247368
1985,"Oct",1,2.28511237721053
1985,"Oct",2,3.57993693863158
1985,"Oct",3,8.87414746473684
1985,"Oct",4,0.728621149157895
1985,"Oct",5,0.367393079
1985,"Oct",6,3.02660360531579
1985,"Oct",7,0.194673780789474
1985,"Oct",8,1.46669132463158
1985,"Oct",9,1.44984921936842
1985,"Oct",10,0.482393079052632
1985,"Oct",11,4.18186676342105
1985,"Oct",12,5.91967378078947
1985,"Oct",13,4.30660360531579
1985,"Oct",14,0.104147464947368
1985,"Oct",15,9.28090185110526
1985,"Oct",16,39.5580071163684
1985,"Oct",17,41.8967764464211
1985,"Oct",18,24.8702852167895
1985,"Oct",19,1.14598697110526
1985,"Oct",20,0.115811532526316
1985,"Oct",21,0.101776444842105
1985,"Oct",22,0.0477413571052632
1985,"Oct",23,0.0377413571052632
1985,"Oct",24,0.0248492193684211
1985,"Oct",25,0.0878316755263158
1985,"Oct",26,0.208884307052632
1985,"Oct",27,0.386516478736842
1985,"Oct",28,0.326867355894737
1985,"Oct",29,0.234323496263158
1985,"Oct",30,0.197481391
1985,"Oct",31,0.203183145368421
1985,"Nov",1,0.0541012865263158
1985,"Nov",2,0.0628732163684211
1985,"Nov",3,0.187785497052632
1985,"Nov",4,0.160417076
1985,"Nov",5,0.342990175421053
1985,"Nov",6,0.249422923947368
1985,"Nov",7,0.466381988263158
1985,"Nov",8,1.92953988305263
1985,"Nov",9,1.12345801142105
1985,"Nov",10,0.109890760210526
1985,"Nov",11,0.330709473684211
1985,"Nov",12,0.0225223391578947
1985,"Nov",13,0.00146970757894737
1985,"Nov",14,0.00146970757894737
1985,"Nov",15,0.00146970757894737
1985,"Nov",16,0.0277854970526316
1985,"Nov",17,0.00146970757894737
1985,"Nov",18,0.0663819882631579
1985,"Nov",19,0.398838128631579
1985,"Nov",20,0.00673286547368421
1985,"Nov",21,0.00146970757894737
1985,"Nov",22,0.00146970757894737
1985,"Nov",23,0.00146970757894737
1985,"Nov",24,0.0706802338947368
1985,"Nov",25,0.0365574268947368
1985,"Nov",26,0.00272357757894737
1985,"Nov",27,0.00272357757894737
1985,"Nov",28,0.00272357757894737
1985,"Nov",29,0.00272357757894737
1985,"Nov",30,0.00272357757894737
1985,"Dec",1,0.00296500584210526
1985,"Dec",2,0.00296500584210526
1985,"Dec",3,0.00296500584210526
1985,"Dec",4,0.00296500584210526
1985,"Dec",5,0.00296500584210526
1985,"Dec",6,0.00154850157894737
1985,"Dec",7,0.00154850157894737
1985,"Dec",8,0.00154850157894737
1985,"Dec",9,0.00154850157894737
1985,"Dec",10,0.00154850157894737
1985,"Dec",11,0.00154850157894737
1985,"Dec",12,0.00154850157894737
1985,"Dec",13,0.00154850157894737
1985,"Dec",14,0.00154850157894737
1985,"Dec",15,0.00154850157894737
1985,"Dec",16,0.00154850157894737
1985,"Dec",17,0.00154850157894737
1985,"Dec",18,0.00154850157894737
1985,"Dec",19,0.906811659473684
1985,"Dec",20,0.0221625366842105
1985,"Dec",21,0.00154850157894737
1985,"Dec",22,0.00154850157894737
1985,"Dec",23,0.00549587
1985,"Dec",24,0.00233797526315789
1985,"Dec",25,0.185759027894737
1985,"Dec",26,0.122601133157895
1985,"Dec",27,0.345759027894737
1985,"Dec",28,4.50303972947368
1985,"Dec",29,0.164706396315789
1985,"Dec",30,0.205137018315789
1985,"Dec",31,0.0120748173684211
1986,"Jan",1,0.0279532163684211
1986,"Jan",2,0.0297953216315789
1986,"Jan",3,0.0416374268947368
1986,"Jan",4,0.0082163742631579
1986,"Jan",5,0.0082163742631579
1986,"Jan",6,0.0082163742631579
1986,"Jan",7,0.0176900584736842
1986,"Jan",8,0.0476900584736842
1986,"Jan",9,0.176637426894737
1986,"Jan",10,0.0082163742631579
1986,"Jan",11,0.0082163742631579
1986,"Jan",12,0.0306725146315789
1986,"Jan",13,0.0561828814210526
1986,"Jan",14,0.0082163742631579
1986,"Jan",15,0.496111111105263
1986,"Jan",16,6.66707602357895
1986,"Jan",17,0.186198830421053
1986,"Jan",18,0.0082163742631579
1986,"Jan",19,0.0145321637368421
1986,"Jan",20,0.0082163742631579
1986,"Jan",21,0.021374269
1986,"Jan",22,0.0082163742631579
1986,"Jan",23,0.0376900584736842
1986,"Jan",24,0.0082163742631579
1986,"Jan",25,0.0082163742631579
1986,"Jan",26,0.0250584795263158
1986,"Jan",27,0.0503216374210526
1986,"Jan",28,0.0082163742631579
1986,"Jan",29,0.0082163742631579
1986,"Jan",30,0.0187426900526316
1986,"Jan",31,0.0082163742631579
1986,"Feb",1,0.161411877789474
1986,"Feb",2,0.0669381935789474
1986,"Feb",3,0.0116750356842105
1986,"Feb",4,0.00904345673684211
1986,"Feb",5,0.00904345673684211
1986,"Feb",6,0.259569772526316
1986,"Feb",7,0.0127715268947368
1986,"Feb",8,0.506850474263158
1986,"Feb",9,0.0211487198947368
1986,"Feb",10,0.184954387894737
1986,"Feb",11,0.406506344684211
1986,"Feb",12,0.711894333947368
1986,"Feb",13,0.455753983052632
1986,"Feb",14,0.605585292052632
1986,"Feb",15,1.78987679005263
1986,"Feb",16,0.583692579578947
1986,"Feb",17,0.0254402178947368
1986,"Feb",18,0.00904345673684211
1986,"Feb",19,0.0284766551052632
1986,"Feb",20,0.0130920397368421
1986,"Feb",21,0.0390029708947368
1986,"Feb",22,0.0327276672631579
1986,"Feb",23,0.0522013514736842
1986,"Feb",24,0.0300960883157895
1986,"Feb",25,0.0171406227368421
1986,"Feb",26,0.00904345673684211
1986,"Feb",27,0.0393066146315789
1986,"Feb",28,0.00904345673684211
1986,"Mar",1,0.0573406604210526
1986,"Mar",2,0.0590950463684211
1986,"Mar",3,0.244182765684211
1986,"Mar",4,0.0717131300526316
1986,"Mar",5,0.0827792568947368
1986,"Mar",6,0.291281281210526
1986,"Mar",7,0.141078852052632
1986,"Mar",8,0.216733372947368
1986,"Mar",9,0.206503953263158
1986,"Mar",10,0.350410835842105
1986,"Mar",11,0.0143582042631579
1986,"Mar",12,0.00909504636842105
1986,"Mar",13,0.0868278398947368
1986,"Mar",14,0.139864277157895
1986,"Mar",15,0.139003953263158
1986,"Mar",16,0.955005977526316
1986,"Mar",17,0.0453298641578947
1986,"Mar",18,0.00909504636842105
1986,"Mar",19,0.00909504636842105
1986,"Mar",20,1.10383188847368
1986,"Mar",21,0.00909504636842105
1986,"Mar",22,0.00909504636842105
1986,"Mar",23,0.00909504636842105
1986,"Mar",24,0.00909504636842105
1986,"Mar",25,0.119358204263158
1986,"Mar",26,0.335856179947368
1986,"Mar",27,0.021564682
1986,"Mar",28,0.00909504636842105
1986,"Mar",29,0.00909504636842105
1986,"Mar",30,0.131024870947368
1986,"Mar",31,1.66795132168421
1986,"Apr",1,4.08016867152632
1986,"Apr",2,0.0640619121578947
1986,"Apr",3,1.68873465163158
1986,"Apr",4,2.94253357205263
1986,"Apr",5,2.25655516447368
1986,"Apr",6,3.91873127789474
1986,"Apr",7,0.287827094315789
1986,"Apr",8,0.140296729947368
1986,"Apr",9,0.232793356157895
1986,"Apr",10,0.466787958
1986,"Apr",11,0.334925609842105
1986,"Apr",12,0.354129388526316
1986,"Apr",13,1.33795867326316
1986,"Apr",14,0.762219806894737
1986,"Apr",15,0.263414138894737
1986,"Apr",16,0.206491061947368
1986,"Apr",17,0.0933331672105263
1986,"Apr",18,2.12684193915789
1986,"Apr",19,0.170175272473684
1986,"Apr",20,0.897894570736842
1986,"Apr",21,1.44377851142105
1986,"Apr",22,1.62994585273684
1986,"Apr",23,1.97894720231579
1986,"Apr",24,4.65035071105263
1986,"Apr",25,4.07775961794737
1986,"Apr",26,2.75939929426316
1986,"Apr",27,8.71847824163158
1986,"Apr",28,2.74613006326316
1986,"Apr",29,11.070343963
1986,"Apr",30,5.31217257342105
1986,"May",1,11.847519168
1986,"May",2,0.98711246931579
1986,"May",3,2.43910608973684
1986,"May",4,5.84686981742105
1986,"May",5,8.54194500536842
1986,"May",6,6.64442108152632
1986,"May",7,7.30422798515789
1986,"May",8,2.455732884
1986,"May",9,0.365389981315789
1986,"May",10,0.332854096157895
1986,"May",11,2.68964835452632
1986,"May",12,2.49060984915789
1986,"May",13,6.01669380889474
1986,"May",14,15.6095258895789
1986,"May",15,3.01598578910526
1986,"May",16,4.70765473394737
1986,"May",17,2.16061725405263
1986,"May",18,6.29793384063158
1986,"May",19,5.97535637452632
1986,"May",20,14.7959174362632
1986,"May",21,14.78362876
1986,"May",22,1.51944785326316
1986,"May",23,1.49885436584211
1986,"May",24,0.232434908105263
1986,"May",25,0.262084030894737
1986,"May",26,1.57238990921053
1986,"May",27,2.97434365726316
1986,"May",28,8.63223041984211
1986,"May",29,0.403918161684211
1986,"May",30,0.402582963736842
1986,"May",31,2.26202474984211
1986,"Jun",1,2.30006724757895
1986,"Jun",2,2.60028366357895
1986,"Jun",3,2.85610470363158
1986,"Jun",4,2.91638186394737
1986,"Jun",5,4.78765550236842
1986,"Jun",6,4.31114457578947
1986,"Jun",7,2.96962912821053
1986,"Jun",8,1.54999202531579
1986,"Jun",9,2.974691453
1986,"Jun",10,6.09650888631579
1986,"Jun",11,3.96247664636842
1986,"Jun",12,4.62801060457895
1986,"Jun",13,2.60698336752632
1986,"Jun",14,10.1779171896842
1986,"Jun",15,4.89180565068421
1986,"Jun",16,6.49782011847368
1986,"Jun",17,17.7342691959474
1986,"Jun",18,11.4030411255263
1986,"Jun",19,4.05515265442105
1986,"Jun",20,12.0458994072105
1986,"Jun",21,9.75591928478947
1986,"Jun",22,7.43325353021053
1986,"Jun",23,3.82947419521053
1986,"Jun",24,7.77144730952632
1986,"Jun",25,9.78430787
1986,"Jun",26,15.1264512966842
1986,"Jun",27,17.408624343
1986,"Jun",28,17.6321935522632
1986,"Jun",29,31.8759483347368
1986,"Jun",30,41.2765886308947
1986,"Jul",1,15.2983168148947
1986,"Jul",2,7.04881977652632
1986,"Jul",3,4.95811631368421
1986,"Jul",4,8.45866506205263
1986,"Jul",5,19.5239992021053
1986,"Jul",6,26.1896924124737
1986,"Jul",7,36.2221758936842
1986,"Jul",8,15.5221950615263
1986,"Jul",9,5.40400454778947
1986,"Jul",10,5.85366563178947
1986,"Jul",11,6.39644758726316
1986,"Jul",12,15.8743010935263
1986,"Jul",13,7.69468614757895
1986,"Jul",14,7.21739348368421
1986,"Jul",15,6.23747940721053
1986,"Jul",16,7.413740032
1986,"Jul",17,8.74663704705263
1986,"Jul",18,8.00841877431579
1986,"Jul",19,8.13786853489474
1986,"Jul",20,9.57242985178947
1986,"Jul",21,10.0616575525263
1986,"Jul",22,16.1886724673684
1986,"Jul",23,19.7538068946842
1986,"Jul",24,13.5984412074737
1986,"Jul",25,13.7555020410526
1986,"Jul",26,12.8761817420526
1986,"Jul",27,17.6889196472105
1986,"Jul",28,9.13672856389474
1986,"Jul",29,9.62132110536842
1986,"Jul",30,7.33150983510526
1986,"Jul",31,16.0088699021053
1986,"Aug",1,7.12774436073684
1986,"Aug",2,11.2848746868421
1986,"Aug",3,19.7266791980526
1986,"Aug",4,10.759774436
1986,"Aug",5,7.23026315752632
1986,"Aug",6,9.99829573947368
1986,"Aug",7,7.22330827068421
1986,"Aug",8,2.96788220552632
1986,"Aug",9,3.09391637994737
1986,"Aug",10,1.56489382342105
1986,"Aug",11,2.96095898642105
1986,"Aug",12,2.56135998905263
1986,"Aug",13,5.99246274578947
1986,"Aug",14,8.37943016442105
1986,"Aug",15,6.87152991494737
1986,"Aug",16,5.46289473684211
1986,"Aug",17,3.73218045105263
1986,"Aug",18,4.93269423563158
1986,"Aug",19,3.81016290721053
1986,"Aug",20,8.1446804508421
1986,"Aug",21,11.2111278195263
1986,"Aug",22,11.9254010024737
1986,"Aug",23,18.8230858017368
1986,"Aug",24,2.78145363405263
1986,"Aug",25,5.50843392357895
1986,"Aug",26,9.94776942331579
1986,"Aug",27,7.55348370889474
1986,"Aug",28,1.33575187968421
1986,"Aug",29,4.07835213021053
1986,"Aug",30,4.47388471194737
1986,"Aug",31,8.53224937352632
1986,"Sep",1,8.49404688742105
1986,"Sep",2,5.46135265226316
1986,"Sep",3,6.9835331031579
1986,"Sep",4,17.3979031185789
1986,"Sep",5,5.34691428336842
1986,"Sep",6,3.866780588
1986,"Sep",7,8.64910685821053
1986,"Sep",8,1.39262246531579
1986,"Sep",9,18.8185235815789
1986,"Sep",10,25.4997755750526
1986,"Sep",11,27.7888402826316
1986,"Sep",12,20.0915743901579
1986,"Sep",13,12.5047698796316
1986,"Sep",14,8.27828358747368
1986,"Sep",15,8.36498860731579
1986,"Sep",16,16.8484355102632
1986,"Sep",17,15.8366085947895
1986,"Sep",18,4.89867854257895
1986,"Sep",19,3.64855171036842
1986,"Sep",20,1.04049881257895
1986,"Sep",21,2.62590152389474
1986,"Sep",22,3.90824716105263
1986,"Sep",23,9.62274021136842
1986,"Sep",24,27.0747497810526
1986,"Sep",25,64.6257374759474
1986,"Sep",26,90.0738703077368
1986,"Sep",27,42.8727455
1986,"Sep",28,19.9940783776842
1986,"Sep",29,20.4103504971053
1986,"Sep",30,10.0303865723158
1986,"Oct",1,13.9427063619474
1986,"Oct",2,11.2796111241053
1986,"Oct",3,9.91434170031579
1986,"Oct",4,13.1455760365263
1986,"Oct",5,17.9018792947895
1986,"Oct",6,26.4674870637368
1986,"Oct",7,23.6254883172632
1986,"Oct",8,26.6898304225263
1986,"Oct",9,7.78665373094737
1986,"Oct",10,2.64365874315789
1986,"Oct",11,3.17725523463158
1986,"Oct",12,1.78961112431579
1986,"Oct",13,1.179911876
1986,"Oct",14,4.60711798952632
1986,"Oct",15,9.28339618510526
1986,"Oct",16,5.36384731326316
1986,"Oct",17,1.63407027794737
1986,"Oct",18,1.93672691952632
1986,"Oct",19,3.56027328552632
1986,"Oct",20,0.0581304283157895
1986,"Oct",21,0.0581304283157895
1986,"Oct",22,0.0602356914736842
1986,"Oct",23,0.0581304283157895
1986,"Oct",24,0.0417295186315789
1986,"Oct",25,0.100376135157895
1986,"Oct",26,0.104887413368421
1986,"Oct",27,0.125940044947368
1986,"Oct",28,0.0417295186315789
1986,"Oct",29,0.186191844473684
1986,"Oct",30,0.0417295186315789
1986,"Oct",31,0.0417295186315789
1986,"Nov",1,0.221901373210526
1986,"Nov",2,0.397515408315789
1986,"Nov",3,1.62295400478947
1986,"Nov",4,0.666375057421053
1986,"Nov",5,5.42504673663158
1986,"Nov",6,0.700347488526316
1986,"Nov",7,1.32181365389474
1986,"Nov",8,4.69688884205263
1986,"Nov",9,54.947889153
1986,"Nov",10,0.695535458421053
1986,"Nov",11,8.4111745561579
1986,"Nov",12,0.184532952157895
1986,"Nov",13,0.0161118995263158
1986,"Nov",14,0.0485680398947368
1986,"Nov",15,0.109094355684211
1986,"Nov",16,0.111725934631579
1986,"Nov",17,0.0196206714736842
1986,"Nov",18,1.55076102231579
1986,"Nov",19,0.00445776421052632
1986,"Nov",20,0.00295400478947368
1986,"Nov",21,0.060848741631579
1986,"Nov",22,0.00295400478947368
1986,"Nov",23,0.00295400478947368
1986,"Nov",24,0.0721645311052632
1986,"Nov",25,0.00295400478947368
1986,"Nov",26,0.00420787473684211
1986,"Nov",27,0.00420787473684211
1986,"Nov",28,0.00420787473684211
1986,"Nov",29,0.00420787473684211
1986,"Nov",30,0.00420787473684211
1986,"Dec",1,0.00411020552631579
1986,"Dec",2,0.00411020552631579
1986,"Dec",3,0.00411020552631579
1986,"Dec",4,0.00411020552631579
1986,"Dec",5,0.00411020552631579
1986,"Dec",6,0.00269370126315789
1986,"Dec",7,0.00269370126315789
1986,"Dec",8,0.00269370126315789
1986,"Dec",9,0.00269370126315789
1986,"Dec",10,0.00269370126315789
1986,"Dec",11,0.00269370126315789
1986,"Dec",12,0.0728691398421053
1986,"Dec",13,0.505617677842105
1986,"Dec",14,9.796346394
1986,"Dec",15,0.613698485947368
1986,"Dec",16,0.0869042275789474
1986,"Dec",17,0.297530794
1986,"Dec",18,0.407831545894737
1986,"Dec",19,0.667685726789474
1986,"Dec",20,0.00269370126315789
1986,"Dec",21,0.165851596
1986,"Dec",22,0.00269370126315789
1986,"Dec",23,0.00664106968421053
1986,"Dec",24,0.0275433253157895
1986,"Dec",25,0.160588438105263
1986,"Dec",26,0.0547989644210526
1986,"Dec",27,0.0152500922631579
1986,"Dec",28,0.125500718789474
1986,"Dec",29,0.578382924315789
1986,"Dec",30,0.00620247321052632
1986,"Dec",31,0.00327849657894737
1987,"Jan",1,0.0279532163684211
1987,"Jan",2,0.0297953216315789
1987,"Jan",3,0.0416374268947368
1987,"Jan",4,0.0082163742631579
1987,"Jan",5,0.0082163742631579
1987,"Jan",6,0.0082163742631579
1987,"Jan",7,0.0176900584736842
1987,"Jan",8,0.0476900584736842
1987,"Jan",9,0.184532163736842
1987,"Jan",10,0.0082163742631579
1987,"Jan",11,0.0829532163684211
1987,"Jan",12,1.07265246447368
1987,"Jan",13,0.209970760210526
1987,"Jan",14,0.0503216374210526
1987,"Jan",15,0.0871637426842105
1987,"Jan",16,0.166111111105263
1987,"Jan",17,0.0082163742631579
1987,"Jan",18,0.0082163742631579
1987,"Jan",19,0.0145321637368421
1987,"Jan",20,0.0134795321578947
1987,"Jan",21,0.169795321631579
1987,"Jan",22,0.0082163742631579
1987,"Jan",23,0.0082163742631579
1987,"Jan",24,0.0082163742631579
1987,"Jan",25,0.0082163742631579
1987,"Jan",26,0.0082163742631579
1987,"Jan",27,0.0082163742631579
1987,"Jan",28,0.0082163742631579
1987,"Jan",29,0.0082163742631579
1987,"Jan",30,0.0187426900526316
1987,"Jan",31,0.0082163742631579
1987,"Feb",1,0.0469381935789474
1987,"Feb",2,0.0195697725263158
1987,"Feb",3,0.0116750356842105
1987,"Feb",4,0.640622404105263
1987,"Feb",5,1.98185047426316
1987,"Feb",6,0.219569772526316
1987,"Feb",7,0.00904345673684211
1987,"Feb",8,0.0318504742631579
1987,"Feb",9,0.0211487198947368
1987,"Feb",10,0.143253983052632
1987,"Feb",11,0.00904345673684211
1987,"Feb",12,0.00904345673684211
1987,"Feb",13,0.00904345673684211
1987,"Feb",14,0.00904345673684211
1987,"Feb",15,0.00904345673684211
1987,"Feb",16,0.0735171409473684
1987,"Feb",17,0.176148719894737
1987,"Feb",18,0.0406224041052632
1987,"Feb",19,1.01342942163158
1987,"Feb",20,0.00904345673684211
1987,"Feb",21,0.00904345673684211
1987,"Feb",22,0.0327276672631579
1987,"Feb",23,0.0206224041052632
1987,"Feb",24,0.00904345673684211
1987,"Feb",25,0.214306614631579
1987,"Feb",26,0.0178153865789474
1987,"Feb",27,1.64211363215789
1987,"Feb",28,3.53272766726316
1987,"Mar",1,0.273130134105263
1987,"Mar",2,0.506463467421053
1987,"Mar",3,1.09620030952632
1987,"Mar",4,2.41962136215789
1987,"Mar",5,2.05536697621053
1987,"Mar",6,0.124884520052632
1987,"Mar",7,0.0217266253157895
1987,"Mar",8,0.206989783210526
1987,"Mar",9,2.50470908147368
1987,"Mar",10,2.58282311673684
1987,"Mar",11,1.65541083584211
1987,"Mar",12,1.53216522178947
1987,"Mar",13,1.71317399373684
1987,"Mar",14,0.742296800736842
1987,"Mar",15,0.765586274421053
1987,"Mar",16,0.295059958631579
1987,"Mar",17,2.36821785321053
1987,"Mar",18,0.344884520052632
1987,"Mar",19,0.330498555157895
1987,"Mar",20,0.00909504636842105
1987,"Mar",21,2.08523539726316
1987,"Mar",22,0.0680424147894737
1987,"Mar",23,0.133481011263158
1987,"Mar",24,0.102779256894737
1987,"Mar",25,0.159095046368421
1987,"Mar",26,0.0701476779473684
1987,"Mar",27,1.20716522178947
1987,"Mar",28,0.826638906
1987,"Mar",29,0.00909504636842105
1987,"Mar",30,0.100673993736842
1987,"Mar",31,0.537866976210526
1987,"Apr",1,2.10611896363158
1987,"Apr",2,0.287689892368421
1987,"Apr",3,0.106432582421053
1987,"Apr",4,0.0280700093157895
1987,"Apr",5,0.0280700093157895
1987,"Apr",6,0.112280535631579
1987,"Apr",7,0.0339179625263158
1987,"Apr",8,0.432602173052632
1987,"Apr",9,0.930262991736842
1987,"Apr",10,4.76030685142105
1987,"Apr",11,1.28062848878947
1987,"Apr",12,0.0307015882631579
1987,"Apr",13,0.122806851421053
1987,"Apr",14,0.498333167210526
1987,"Apr",15,0.659648956684211
1987,"Apr",16,0.335964746157895
1987,"Apr",17,0.171754219842105
1987,"Apr",18,0.180701588263158
1987,"Apr",19,0.958479366
1987,"Apr",20,1.79934193915789
1987,"Apr",21,0.154385798789474
1987,"Apr",22,0.746666500526316
1987,"Apr",23,7.25869866457895
1987,"Apr",24,5.70251445373684
1987,"Apr",25,5.70888872321053
1987,"Apr",26,28.0912863839474
1987,"Apr",27,8.01476591578947
1987,"Apr",28,9.22780685126316
1987,"Apr",29,0.846271763684211
1987,"Apr",30,4.74517527210526
1987,"May",1,16.8121324052105
1987,"May",2,3.77463240552632
1987,"May",3,19.8130973176316
1987,"May",4,8.92765872131579
1987,"May",5,3.28007100205263
1987,"May",6,3.01103591431579
1987,"May",7,2.26840433536842
1987,"May",8,7.60445696678947
1987,"May",9,4.64770258131579
1987,"May",10,1.46621135310526
1987,"May",11,4.57208854589474
1987,"May",12,0.127351703789474
1987,"May",13,0.0957727564210526
1987,"May",14,0.0905095985263158
1987,"May",15,0.739281528421053
1987,"May",16,0.47261486168421
1987,"May",17,0.238930651157895
1987,"May",18,0.384193809052632
1987,"May",19,0.866562230105263
1987,"May",20,1.70472012484211
1987,"May",21,0.260158721315789
1987,"May",22,3.46612363378947
1987,"May",23,1.08120683794737
1987,"May",24,0.523399820368421
1987,"May",25,4.23120683789474
1987,"May",26,1.06980332915789
1987,"May",27,2.527698066
1987,"May",28,0.429101574789474
1987,"May",29,1.80603139931579
1987,"May",30,0.670509598473684
1987,"May",31,6.82393065078947
1987,"Jun",1,1.05199707215789
1987,"Jun",2,7.15697368426316
1987,"Jun",3,6.90592926484211
1987,"Jun",4,3.48052631563158
1987,"Jun",5,2.02394736842105
1987,"Jun",6,1.986192423
1987,"Jun",7,6.81386243857895
1987,"Jun",8,14.2155263159474
1987,"Jun",9,4.22970398421053
1987,"Jun",10,8.70508771963158
1987,"Jun",11,5.49083333352632
1987,"Jun",12,4.88847312473684
1987,"Jun",13,3.12254386
1987,"Jun",14,3.71198189684211
1987,"Jun",15,8.43675438631579
1987,"Jun",16,7.42280701752632
1987,"Jun",17,5.43184210526316
1987,"Jun",18,8.79552631594737
1987,"Jun",19,0.681754385947368
1987,"Jun",20,6.48999999984211
1987,"Jun",21,10.4981168243684
1987,"Jun",22,21.9114940173684
1987,"Jun",23,30.0750027893158
1987,"Jun",24,17.4453536663158
1987,"Jun",25,12.4189062978947
1987,"Jun",26,4.30842384210526
1987,"Jun",27,10.880265947
1987,"Jun",28,4.30692982473684
1987,"Jun",29,4.58886243842105
